chrom	exonStarts	exonEnds	cdsStart	cdsEnd	strand	exon_count	txStart	txEnd	mature_mRNA_Length	Name	ID
chr15	42199569	42199666	42199666	42199666	-	1	42199569	42199666	97	MIR627	NR_030357.1
chr15	43793658	43793759	43793759	43793759	-	1	43793658	43793759	101	MIR1282	NR_031695.1
chr15	44717843	44717893	44717893	44717893	+	1	44717843	44717893	50	MIR10393	NR_162102.1
chr15	45433049	45433129	45433129	45433129	+	1	45433049	45433129	80	MIR147B	NR_030599.1
chr15	49169069	49169153	49169153	49169153	-	1	49169069	49169153	84	MIR4716	NR_039866.1
chr15	50360328	50360410	50360410	50360410	+	1	50360328	50360410	82	MIR4712	NR_039862.1
chr15	51242189	51242264	51242264	51242264	+	1	51242189	51242264	75	MIR4713	NR_039863.1
chr15	51314031	51314107	51314107	51314107	-	1	51314031	51314107	76	MIR7973-2	NR_107013.1
chr15	51314033	51314109	51314109	51314109	+	1	51314033	51314109	76	MIR7973-1	NR_107012.1
chr15	52277116	52277200	52277200	52277200	-	1	52277116	52277200	84	MIR1266	NR_031670.1
chr15	55372939	55373034	55373034	55373034	-	1	55372939	55373034	95	MIR628	NR_030358.1
chr15	59171182	59171262	59171262	59171262	-	1	59171182	59171262	80	MIR2116	NR_031750.1
chr15	62304657	62304734	62304734	62304734	-	1	62304657	62304734	77	MIR8067	NR_107034.1
chr15	62343028	62343138	62343138	62343138	+	1	62343028	62343138	110	MIR6085	NR_106733.1
chr15	62823956	62824041	62824041	62824041	+	1	62823956	62824041	85	MIR190A	NR_029709.1
chr15	63870929	63871019	63871019	63871019	-	1	63870929	63871019	90	MIR422A	NR_029944.1
chr15	64762386	64762515	64762515	64762515	-	1	64762386	64762515	129	MIR1272	NR_031674.1
chr15	65719245	65719332	65719332	65719332	-	1	65719245	65719332	87	MIR4511	NR_039736.1
chr15	66040232	66040332	66040332	66040332	+	1	66040232	66040332	100	MIR4311	NR_036196.1
chr15	66496957	66497034	66497034	66497034	-	1	66496957	66497034	77	MIR4512	NR_039737.1
chr15	68801849	68801925	68801925	68801925	-	1	68801849	68801925	76	MIR4312	NR_036197.1
chr15	70079371	70079468	70079468	70079468	-	1	70079371	70079468	97	MIR629	NR_030714.1
chr15	72587216	72587313	72587313	72587313	+	1	72587216	72587313	97	MIR630	NR_030359.1
chr15	73299909	73299979	73299979	73299979	+	1	73299909	73299979	70	MIR12135	NR_162148.1
chr15	74411356	74411432	74411432	74411432	-	1	74411356	74411432	76	MIR6881	NR_106941.1
chr15	74788671	74788757	74788757	74788757	-	1	74788671	74788757	86	MIR4513	NR_039738.1
chr15	74840641	74840707	74840707	74840707	-	1	74840641	74840707	66	MIR6882	NR_106942.1
chr15	75353610	75353685	75353685	75353685	-	1	75353610	75353685	75	MIR631	NR_030360.1
chr15	75762214	75762315	75762315	75762315	-	1	75762214	75762315	101	MIR4313	NR_036198.1
chr15	76586646	76586691	76586691	76586691	+	1	76586646	76586691	45	MIR3713	NR_037464.1
chr15	79209787	79209871	79209871	79209871	+	1	79209787	79209871	84	MIR184	NR_029705.1
chr15	80581102	80581239	80581239	80581239	+	1	80581102	80581239	137	MIR5572	NR_049837.1
chr15	80841977	80842073	80842073	80842073	-	1	80841977	80842073	96	MIR549A	NR_030393.1
chr15	80997416	80997473	80997473	80997473	-	1	80997416	80997473	57	MIR4514	NR_039739.1
chr15	83067334	83067415	83067415	83067415	+	1	83067334	83067415	81	MIR4515	NR_039740.1
chr15	85380595	85380662	85380662	85380662	+	1	85380595	85380662	67	MIR7706	NR_106993.1
chr15	85770495	85770578	85770578	85770578	-	1	85770495	85770578	83	MIR1276	NR_031682.1
chr15	85825634	85825730	85825730	85825730	+	1	85825634	85825730	96	MIR548AP	NR_049805.1
chr15	87946205	87946268	87946268	87946268	-	1	87946205	87946268	63	MIR11181	NR_162119.1
chr15	88608106	88608197	88608197	88608197	+	1	88608106	88608197	91	MIR1179	NR_031590.1
chr15	88611824	88611934	88611934	88611934	+	1	88611824	88611934	110	MIR7-2	NR_029606.1
chr15	88611846	88611924	88611924	88611924	-	1	88611846	88611924	78	MIR3529	NR_039867.1
chr15	89326738	89326810	89326810	89326810	-	1	89326738	89326810	72	MIR6766	NR_106824.1
chr15	89368016	89368106	89368106	89368106	+	1	89368016	89368106	90	MIR9-3	NR_029692.1
chr15	89850636	89850721	89850721	89850721	-	1	89850636	89850721	85	MIR5094	NR_049817.1
chr15	89883930	89884030	89884030	89884030	-	1	89883930	89884030	100	MIR5009	NR_049807.1
chr15	90006754	90006841	90006841	90006841	+	1	90006754	90006841	87	MIR3174	NR_036135.1
chr15	92904398	92904475	92904475	92904475	+	1	92904398	92904475	77	MIR3175	NR_036136.1
chr15	96333260	96333307	96333307	96333307	+	1	96333260	96333307	47	MIR1469	NR_031715.1
chr15	98784425	98784502	98784502	98784502	+	1	98784425	98784502	77	MIR4714	NR_039864.1
chr15	101960458	101960596	101960596	101960596	-	1	101960458	101960596	138	MIR1302-10	NR_036267.1
chr15	101973523	101973591	101973591	101973591	+	1	101973523	101973591	68	MIR6859-3	NR_107063.1
chr16	17051	17119	17119	17119	-	1	17051	17119	68	MIR6859-4	NR_128720.1
chr16	535315	535368	535368	535368	+	1	535315	535368	53	MIR5587	NR_049852.1
chr16	543276	543366	543366	543366	+	1	543276	543366	90	MIR3176	NR_036137.1
chr16	770182	770277	770277	770277	+	1	770182	770277	95	MIR662	NR_030384.1
chr16	1734984	1735066	1735066	1735066	+	1	1734984	1735066	82	MIR3177	NR_036138.1
chr16	2090194	2090284	2090284	2090284	-	1	2090194	2090284	90	MIR1225	NR_030646.1
chr16	2106668	2106753	2106753	2106753	-	1	2106668	2106753	85	MIR6511B1	NR_106775.1
chr16	2133118	2133204	2133204	2133204	+	1	2133118	2133204	86	MIR4516	NR_039741.1
chr16	2135976	2136129	2136129	2136129	-	1	2135976	2136129	153	MIR3180-5	NR_037467.1
chr16	2270712	2270772	2270772	2270772	+	1	2270712	2270772	60	MIR3677	NR_037448.1
chr16	2271746	2271840	2271840	2271840	+	1	2271746	2271840	94	MIR940	NR_030636.1
chr16	2274619	2274691	2274691	2274691	+	1	2274619	2274691	72	MIR4717	NR_039868.1
chr16	2445391	2445457	2445457	2445457	+	1	2445391	2445457	66	MIR6767	NR_106825.1
chr16	2463966	2464038	2464038	2464038	+	1	2463966	2464038	72	MIR6768	NR_106826.1
chr16	2531921	2532005	2532005	2532005	-	1	2531921	2532005	84	MIR3178	NR_036139.1
chr16	3485380	3485469	3485469	3485469	-	1	3485380	3485469	89	MIR6126	NR_106741.1
chr16	4671317	4671390	4671390	4671390	+	1	4671317	4671390	73	MIR6769A	NR_106827.1
chr16	5632466	5632566	5632566	5632566	+	1	5632466	5632566	100	MIR8065	NR_107032.1
chr16	11306439	11306527	11306527	11306527	-	1	11306439	11306527	88	MIR548H2	NR_031678.1
chr16	12720320	12720371	12720371	12720371	+	1	12720320	12720371	51	MIR4718	NR_039869.1
chr16	14303966	14304049	14304049	14304049	+	1	14303966	14304049	83	MIR193B	NR_030177.1
chr16	14309284	14309371	14309371	14309371	+	1	14309284	14309371	87	MIR365A	NR_029854.1
chr16	14901507	14901591	14901591	14901591	+	1	14901507	14901591	84	MIR3179-1	NR_036140.1
chr16	14907716	14907781	14907781	14907781	+	1	14907716	14907781	65	MIR3670-1	NR_037442.1
chr16	14911219	14911313	14911313	14911313	+	1	14911219	14911313	94	MIR3180-1	NR_036141.1
chr16	14925936	14926003	14926003	14926003	+	1	14925936	14926003	67	MIR6511A1	NR_106766.1
chr16	14930819	14930879	14930879	14930879	+	1	14930819	14930879	60	MIR6770-1	NR_106828.1
chr16	15010320	15010397	15010397	15010397	-	1	15010320	15010397	77	MIR1972-1	NR_036054.1
chr16	15134074	15134145	15134145	15134145	-	1	15134074	15134145	71	MIR6511B2	NR_106965.1
chr16	15154849	15155002	15155002	15155002	-	1	15154849	15155002	153	MIR3180-4	NR_037466.1
chr16	15611029	15611095	15611095	15611095	-	1	15611029	15611095	66	MIR6506	NR_106761.1
chr16	15643293	15643372	15643372	15643372	+	1	15643293	15643372	79	MIR484	NR_030159.1
chr16	16300158	16300242	16300242	16300242	+	1	16300158	16300242	84	MIR3179-2	NR_036143.1
chr16	16306369	16306434	16306434	16306434	+	1	16306369	16306434	65	MIR3670-2	NR_049832.1
chr16	16309878	16309966	16309966	16309966	+	1	16309878	16309966	88	MIR3180-2	NR_036142.1
chr16	16324587	16324654	16324654	16324654	+	1	16324587	16324654	67	MIR6511A2	NR_106969.1
chr16	16329304	16329364	16329364	16329364	+	1	16329304	16329364	60	MIR6770-2	NR_107060.1
chr16	16368875	16368942	16368942	16368942	+	1	16368875	16368942	67	MIR6511A3	NR_106970.1
chr16	18344012	18344079	18344079	18344079	-	1	18344012	18344079	67	MIR6511A4	NR_106971.1
chr16	18379350	18379410	18379410	18379410	-	1	18379350	18379410	60	MIR6770-3	NR_107061.1
chr16	18402177	18402271	18402271	18402271	-	1	18402177	18402271	94	MIR3180-3	NR_036144.1
chr16	18405697	18405762	18405762	18405762	-	1	18405697	18405762	65	MIR3670-3	NR_128712.1
chr16	18411893	18411977	18411977	18411977	-	1	18411893	18411977	84	MIR3179-3	NR_036145.1
chr16	18488300	18488365	18488365	18488365	-	1	18488300	18488365	65	MIR3670-4	NR_128713.1
chr16	18494492	18494576	18494576	18494576	-	1	18494492	18494576	84	MIR3179-4	NR_128709.1
chr16	21506048	21506135	21506135	21506135	-	1	21506048	21506135	87	MIR3680-1	NR_037451.1
chr16	24203115	24203231	24203231	24203231	+	1	24203115	24203231	116	MIR1273H	NR_106996.1
chr16	26025236	26025310	26025310	26025310	+	1	26025236	26025310	74	MIR548W	NR_036146.1
chr16	28390981	28391051	28391051	28391051	-	1	28390981	28391051	70	MIR6862-1	NR_106922.1
chr16	28724251	28724321	28724321	28724321	+	1	28724251	28724321	70	MIR6862-2	NR_107058.1
chr16	28843918	28844007	28844007	28844007	-	1	28843918	28844007	89	MIR4721	NR_039872.1
chr16	28958582	28958661	28958661	28958661	+	1	28958582	28958661	79	MIR4517	NR_039742.1
chr16	29599178	29599265	29599265	29599265	-	1	29599178	29599265	87	MIR3680-2	NR_049833.1
chr16	30503918	30504001	30504001	30504001	+	1	30503918	30504001	83	MIR4518	NR_039743.1
chr16	30875265	30875323	30875323	30875323	-	1	30875265	30875323	58	MIR4519	NR_039744.1
chr16	30893902	30893985	30893985	30893985	+	1	30893902	30893985	83	MIR762	NR_031576.1
chr16	34163577	34163673	34163673	34163673	+	1	34163577	34163673	96	MIR9901	NR_162093.1
chr16	50292615	50292675	50292675	50292675	+	1	50292615	50292675	60	MIR6771	NR_106829.1
chr16	50742304	50742377	50742377	50742377	+	1	50742304	50742377	73	MIR3181	NR_130462.1
chr16	56245519	56245623	56245623	56245623	+	1	56245519	56245623	104	MIR3935	NR_037499.1
chr16	56858517	56858601	56858601	56858601	+	1	56858517	56858601	84	MIR138-2	NR_029680.1
chr16	56904263	56904353	56904353	56904353	+	1	56904263	56904353	90	MIR6863	NR_106923.1
chr16	57772288	57772352	57772352	57772352	-	1	57772288	57772352	64	MIR6772	NR_106830.1
chr16	67202320	67202395	67202395	67202395	-	1	67202320	67202395	75	MIR328	NR_029887.1
chr16	68233425	68233499	68233499	68233499	-	1	68233425	68233499	74	MIR6773	NR_106831.1
chr16	69565807	69565868	69565868	69565868	-	1	69565807	69565868	61	MIR1538	NR_031719.1
chr16	69933080	69933180	69933180	69933180	+	1	69933080	69933180	100	MIR140	NR_029681.1
chr16	70030345	70030422	70030422	70030422	+	1	70030345	70030422	77	MIR1972-2	NR_036265.1
chr16	76868935	76869019	76869019	76869019	+	1	76868935	76869019	84	MIR4719	NR_039870.1
chr16	81385017	81385093	81385093	81385093	+	1	81385017	81385093	76	MIR4720	NR_039871.1
chr16	81533901	81533966	81533966	81533966	+	1	81533901	81533966	65	MIR7854	NR_107008.1
chr16	81611347	81611408	81611408	81611408	+	1	81611347	81611408	61	MIR6504	NR_106759.1
chr16	82688930	82689019	82689019	82689019	+	1	82688930	82689019	89	MIR8058	NR_107025.1
chr16	83508345	83508408	83508408	83508408	+	1	83508345	83508408	63	MIR3182	NR_036147.1
chr16	85207795	85207895	85207895	85207895	+	1	85207795	85207895	100	MIR12128	NR_162142.1
chr16	85306225	85306325	85306325	85306325	-	1	85306225	85306325	100	MIR5093	NR_049816.1
chr16	85741620	85741700	85741700	85741700	-	1	85741620	85741700	80	MIR1910	NR_031731.1
chr16	85918346	85918416	85918416	85918416	+	1	85918346	85918416	70	MIR6774	NR_106832.1
chr16	87834591	87834660	87834660	87834660	-	1	87834591	87834660	69	MIR6775	NR_106833.1
chr16	87853895	87853964	87853964	87853964	+	1	87853895	87853964	69	MIR11401	NR_162122.1
chr16	88468917	88469031	88469031	88469031	+	1	88468917	88469031	114	MIR5189	NR_049821.1
chr16	88716277	88716337	88716337	88716337	-	1	88716277	88716337	60	MIR4722	NR_039873.1
chr17	1022475	1022559	1022559	1022559	-	1	1022475	1022559	84	MIR3183	NR_036148.1
chr17	1713902	1713987	1713987	1713987	-	1	1713902	1713987	85	MIR22	NR_029494.1
chr17	2049907	2050008	2050008	2050008	-	1	2049907	2050008	101	MIR132	NR_029674.1
chr17	2050270	2050380	2050380	2050380	-	1	2050270	2050380	110	MIR212	NR_029625.1
chr17	2692860	2692919	2692919	2692919	-	1	2692860	2692919	59	MIR6776	NR_106834.1
chr17	2748077	2748182	2748182	2748182	-	1	2748077	2748182	105	MIR1253	NR_031654.1
chr17	4969701	4969771	4969771	4969771	-	1	4969701	4969771	70	MIR6864	NR_106924.1
chr17	4970085	4970150	4970150	4970150	-	1	4970085	4970150	65	MIR6865	NR_106925.1
chr17	6655439	6655509	6655509	6655509	-	1	6655439	6655509	70	MIR4520-1	NR_039745.1
chr17	6655448	6655502	6655502	6655502	+	1	6655448	6655502	54	MIR4520-2	NR_039874.1
chr17	7017614	7017701	7017701	7017701	-	1	7017614	7017701	87	MIR195	NR_029712.1
chr17	7017910	7018022	7018022	7018022	-	1	7017910	7018022	112	MIR497	NR_030178.1
chr17	7223296	7223379	7223379	7223379	-	1	7223296	7223379	83	MIR324	NR_029896.1
chr17	8088055	8088147	8088147	8088147	+	1	8088055	8088147	92	MIR4314	NR_036201.1
chr17	8144993	8145071	8145071	8145071	-	1	8144993	8145071	78	MIR6883	NR_106943.1
chr17	8186944	8187004	8187004	8187004	+	1	8186944	8187004	60	MIR4521	NR_039746.1
chr17	12081898	12081996	12081996	12081996	+	1	12081898	12081996	98	MIR744	NR_030613.1
chr17	12917267	12917342	12917342	12917342	-	1	12917267	12917342	75	MIR1269B	NR_039747.1
chr17	13543528	13543646	13543646	13543646	-	1	13543528	13543646	118	MIR548H3	NR_031679.1
chr17	15251626	15251696	15251696	15251696	-	1	15251626	15251696	70	MIR4731	NR_039884.1
chr17	16282013	16282088	16282088	16282088	+	1	16282013	16282088	75	MIR1288	NR_031698.1
chr17	17813479	17813545	17813545	17813545	-	1	17813479	17813545	66	MIR6777	NR_106835.1
chr17	17813835	17813931	17813931	17813931	-	1	17813835	17813931	96	MIR33B	NR_030361.1
chr17	18340813	18340886	18340886	18340886	-	1	18340813	18340886	73	MIR6778	NR_106836.1
chr17	19344505	19344574	19344574	19344574	-	1	19344505	19344574	69	MIR1180	NR_031591.1
chr17	27293909	27293996	27293996	27293996	-	1	27293909	27293996	87	MIR4522	NR_039748.1
chr17	28360653	28360734	28360734	28360734	+	1	28360653	28360734	81	MIR4723	NR_039875.2
chr17	28861368	28861440	28861440	28861440	-	1	28861368	28861440	72	MIR451A	NR_029970.1
chr17	28861370	28861438	28861438	28861438	+	1	28861370	28861438	68	MIR451B	NR_039876.1
chr17	28861532	28861618	28861618	28861618	-	1	28861532	28861618	86	MIR144	NR_029685.1
chr17	28861654	28861730	28861730	28861730	-	1	28861654	28861730	76	MIR4732	NR_039885.1
chr17	29390661	29390730	29390730	29390730	+	1	29390661	29390730	69	MIR4523	NR_039749.1
chr17	30117078	30117172	30117172	30117172	+	1	30117078	30117172	94	MIR423	NR_029945.1
chr17	30117085	30117160	30117160	30117160	-	1	30117085	30117160	75	MIR3184	NR_036149.1
chr17	31094349	31094425	31094425	31094425	-	1	31094349	31094425	76	MIR4733	NR_039886.1
chr17	31534882	31534971	31534971	31534971	+	1	31534882	31534971	89	MIR4724	NR_039877.1
chr17	31559995	31560083	31560083	31560083	+	1	31559995	31560083	88	MIR193A	NR_029710.1
chr17	31575268	31575358	31575358	31575358	+	1	31575268	31575358	90	MIR4725	NR_039878.1
chr17	31575410	31575521	31575521	31575521	+	1	31575410	31575521	111	MIR365B	NR_029856.1
chr17	32350108	32350202	32350202	32350202	+	1	32350108	32350202	94	MIR632	NR_030362.1
chr17	37033744	37033813	37033813	37033813	+	1	37033744	37033813	69	MIR2909	NR_036056.1
chr17	37614930	37615039	37615039	37615039	-	1	37614930	37615039	109	MIR378J	NR_106744.1
chr17	38702261	38702331	38702331	38702331	-	1	38702261	38702331	70	MIR4734	NR_039887.1
chr17	38719690	38719748	38719748	38719748	+	1	38719690	38719748	58	MIR4726	NR_039879.1
chr17	38825837	38825892	38825892	38825892	+	1	38825837	38825892	55	MIR4727	NR_039880.1
chr17	38914978	38915042	38915042	38915042	+	1	38914978	38915042	64	MIR6779	NR_106837.1
chr17	39297399	39297509	39297509	39297509	+	1	39297399	39297509	110	MIR548BC	NR_162098.1
chr17	39726494	39726561	39726561	39726561	+	1	39726494	39726561	67	MIR4728	NR_039881.2
chr17	40026331	40026409	40026409	40026409	-	1	40026331	40026409	78	MIR6884	NR_106944.1
chr17	40161932	40162001	40162001	40162001	+	1	40161932	40162001	69	MIR6866	NR_106926.1
chr17	40193596	40193663	40193663	40193663	+	1	40193596	40193663	67	MIR6867	NR_106927.1
chr17	41517163	41517217	41517217	41517217	-	1	41517163	41517217	54	MIR6510	NR_106765.1
chr17	42494772	42494830	42494830	42494830	+	1	42494772	42494830	58	MIR548AT	NR_049845.1
chr17	42514187	42514307	42514307	42514307	+	1	42514187	42514307	120	MIR5010	NR_049808.1
chr17	42708083	42708151	42708151	42708151	-	1	42708083	42708151	68	MIR6780A	NR_106838.1
chr17	42823879	42823943	42823943	42823943	-	1	42823879	42823943	64	MIR6781	NR_106839.1
chr17	43444805	43444885	43444885	43444885	+	1	43444805	43444885	80	MIR2117	NR_031751.1
chr17	44207770	44207839	44207839	44207839	-	1	44207770	44207839	69	MIR6782	NR_106840.1
chr17	44934617	44934681	44934681	44934681	-	1	44934617	44934681	64	MIR6783	NR_106841.1
chr17	45114366	45114433	45114433	45114433	-	1	45114366	45114433	67	MIR6784	NR_106842.1
chr17	45475362	45475435	45475435	45475435	-	1	45475362	45475435	73	MIR4315-1	NR_036199.1
chr17	46973016	46973100	46973100	46973100	+	1	46973016	46973100	84	MIR5089	NR_049812.1
chr17	48032881	48032951	48032951	48032951	+	1	48032881	48032951	70	MIR10226	NR_162100.1
chr17	48037160	48037247	48037247	48037247	-	1	48037160	48037247	87	MIR152	NR_029687.1
chr17	48156426	48156511	48156511	48156511	-	1	48156426	48156511	85	MIR1203	NR_031607.1
chr17	48579837	48579947	48579947	48579947	-	1	48579837	48579947	110	MIR10A	NR_029608.1
chr17	48632489	48632559	48632559	48632559	-	1	48632489	48632559	70	MIR196A1	NR_029582.1
chr17	48724407	48724475	48724475	48724475	-	1	48724407	48724475	68	MIR3185	NR_036150.1
chr17	49288345	49288454	49288454	49288454	-	1	49288345	49288454	109	MIR6129	NR_106745.1
chr17	49510816	49510900	49510900	49510900	+	1	49510816	49510900	84	MIR6165	NR_106751.1
chr17	50768649	50768730	50768730	50768730	+	1	50768649	50768730	81	MIR8059	NR_107026.1
chr17	56891269	56891355	56891355	56891355	-	1	56891269	56891355	86	MIR3614	NR_037408.1
chr17	58331231	58331318	58331318	58331318	-	1	58331231	58331318	87	MIR142	NR_029683.1
chr17	58335975	58336022	58336022	58336022	-	1	58335975	58336022	47	MIR4736	NR_039889.1
chr17	59137757	59137872	59137872	59137872	-	1	59137757	59137872	115	MIR454	NR_030411.1
chr17	59151135	59151221	59151221	59151221	-	1	59151135	59151221	86	MIR301A	NR_029842.1
chr17	59366082	59366154	59366154	59366154	+	1	59366082	59366154	72	MIR4729	NR_039882.1
chr17	59841265	59841337	59841337	59841337	+	1	59841265	59841337	72	MIR21	NR_029493.1
chr17	60043024	60043105	60043105	60043105	-	1	60043024	60043105	81	MIR4737	NR_039890.1
chr17	62944214	62944312	62944312	62944312	+	1	62944214	62944312	98	MIR633	NR_030363.1
chr17	64500773	64500839	64500839	64500839	-	1	64500773	64500839	66	MIR3064	NR_039891.2
chr17	64501213	64501313	64501313	64501313	-	1	64501213	64501313	100	MIR5047	NR_039969.1
chr17	64780758	64780824	64780824	64780824	+	1	64780758	64780824	66	MIR6080	NR_106728.1
chr17	64822029	64822102	64822102	64822102	-	1	64822029	64822102	73	MIR4315-2	NR_036271.1
chr17	66787071	66787168	66787168	66787168	+	1	66787071	66787168	97	MIR634	NR_030364.1
chr17	67471488	67471585	67471585	67471585	-	1	67471488	67471585	97	MIR548D2	NR_030385.1
chr17	67471488	67471585	67471585	67471585	+	1	67471488	67471585	97	MIR548AA2	NR_037517.1
