hostgene_chrom,hostgene_TxStarts,hostgene_TxEnds,hostgene_cdsStart,hostgene_cdsEnd,hostgene_strand,hostgene_Name,hostgene_NCBI_ID,miR_chrom,miR_exonStarts,miR_exonEnds,miR_type,miR_name,miR_strand
chr7,135537823,135686294,135643864,135683306,+,Ptpre,NM_011212.3,chr7,135566162,135566282,miRNA_primary_transcript,mmu-mir-1962,+
chr7,135537828,135671201,135671201,135671201,+,Ptpre,XR_001785494.2,chr7,135566162,135566282,miRNA_primary_transcript,mmu-mir-1962,+
chr7,139978931,139992562,139979476,139992471,-,Adam8,NM_007403.3,chr7,139986809,139986874,miRNA_primary_transcript,mmu-mir-7062,-
chr7,139978931,139992562,139979476,139992471,-,Adam8,NM_001291066.2,chr7,139986809,139986874,miRNA_primary_transcript,mmu-mir-7062,-
chr7,139978931,139995207,139979476,139992471,-,Adam8,XM_017321932.2,chr7,139986809,139986874,miRNA_primary_transcript,mmu-mir-7062,-
chr7,139978931,139995207,139979476,139992471,-,Adam8,XM_006536151.3,chr7,139986809,139986874,miRNA_primary_transcript,mmu-mir-7062,-
chr7,139978931,139995207,139979476,139992471,-,Adam8,XM_017321933.2,chr7,139986809,139986874,miRNA_primary_transcript,mmu-mir-7062,-
chr7,139978931,139995207,139995207,139995207,-,Adam8,XR_003946375.1,chr7,139986809,139986874,miRNA_primary_transcript,mmu-mir-7062,-
chr7,139983379,139995207,139983746,139992471,-,Adam8,XM_017321934.2,chr7,139986809,139986874,miRNA_primary_transcript,mmu-mir-7062,-
chr7,143978076,144426043,144031263,144421135,+,Shank2,XM_006508520.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978076,144426043,144031263,144421135,+,Shank2,XM_006508521.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978077,144426043,144031263,144421135,+,Shank2,XM_030242322.1,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978077,144426043,144031263,144421135,+,Shank2,XM_030242323.1,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978617,144405397,144031263,144405347,+,Shank2,XM_017322093.2,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978873,144426043,144031263,144421135,+,Shank2,XM_017322091.2,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978873,144426043,144031263,144421135,+,Shank2,XM_017322092.2,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978876,144426043,144031263,144421135,+,Shank2,XM_006508526.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978877,144426043,144031263,144421135,+,Shank2,XM_006508522.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978877,144426043,144031263,144421135,+,Shank2,XM_006508524.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978877,144426043,144031263,144421135,+,Shank2,XM_006508529.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978877,144426043,144031263,144421135,+,Shank2,XM_006508525.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978877,144426043,144031263,144421135,+,Shank2,XM_006508519.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978878,144426043,144031263,144421135,+,Shank2,XM_006508527.3,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978879,144426043,144031263,144421135,+,Shank2,XM_006508528.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978879,144426043,144031263,144421135,+,Shank2,XM_006508523.3,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978885,144426043,144031263,144421135,+,Shank2,XM_006508531.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978885,144426043,144031263,144421135,+,Shank2,XM_006508530.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,143978886,144426043,144031263,144421135,+,Shank2,XM_006508532.4,chr7,144009254,144009338,miRNA_primary_transcript,mmu-mir-3105,+
chr7,19083645,19093821,19083994,19093102,+,Dmpk,XM_006539519.4,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083645,19093821,19083994,19093102,+,Dmpk,XM_006539517.4,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083645,19093821,19083994,19093102,+,Dmpk,XM_006539520.4,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083645,19093821,19083994,19092957,+,Dmpk,XM_006539522.3,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083645,19093821,19083994,19093102,+,Dmpk,XM_006539521.4,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083645,19093821,19083994,19093102,+,Dmpk,XM_006539516.4,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083645,19093821,19093821,19093821,+,Dmpk,XR_391041.3,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083857,19093821,19083994,19093102,+,Dmpk,NM_001190490.2,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083857,19093821,19083994,19093109,+,Dmpk,NM_001374651.1,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083857,19093821,19083994,19092957,+,Dmpk,NM_001190491.2,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083857,19093821,19083994,19093109,+,Dmpk,NM_001379257.1,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083857,19093821,19083994,19093102,+,Dmpk,NM_032418.3,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19083857,19093821,19093821,19093821,+,Dmpk,NR_126095.2,chr7,19086828,19086892,miRNA_primary_transcript,mmu-mir-3100,+
chr7,19176420,19206482,19176613,19206211,+,Eml2,XM_011250714.3,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19176420,19206482,19176613,19206211,+,Eml2,NM_001347582.1,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19176421,19206482,19206482,19206482,+,Eml2,XR_001778001.2,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19177995,19206482,19179252,19206211,+,Eml2,XM_030243009.1,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19178182,19206482,19178343,19206211,+,Eml2,XM_011250715.2,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19179525,19206482,19186120,19206211,+,Eml2,XM_030243010.1,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19181169,19206482,19181203,19206211,+,Eml2,NM_001162996.1,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19181169,19206482,19181203,19206211,+,Eml2,NM_028153.1,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19181220,19206482,19181733,19206211,+,Eml2,XM_011250719.2,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,19181296,19206482,19181733,19206211,+,Eml2,XM_011250718.2,chr7,19181465,19181562,miRNA_primary_transcript,mmu-mir-330,+
chr7,24969749,24972728,24969920,24972582,-,Rabac1,NM_010261.2,chr7,24970010,24970075,miRNA_primary_transcript,mmu-mir-7046,-
chr7,24978166,25005913,24978547,25005760,-,Atp1a3,NM_001374627.1,chr7,24987604,24987667,miRNA_primary_transcript,mmu-mir-7047,-
chr7,24978166,25005937,24978547,25005760,-,Atp1a3,NM_001290469.1,chr7,24987604,24987667,miRNA_primary_transcript,mmu-mir-7047,-
chr7,24978598,25005942,24978764,25005760,-,Atp1a3,XM_011250518.3,chr7,24987604,24987667,miRNA_primary_transcript,mmu-mir-7047,-
chr7,24978598,25006077,24978764,25005760,-,Atp1a3,XM_011250519.3,chr7,24987604,24987667,miRNA_primary_transcript,mmu-mir-7047,-
chr7,25199911,25220614,25203539,25219128,-,Dedd2,XM_030242926.1,chr7,25217668,25217725,miRNA_primary_transcript,mmu-mir-7048,-
chr7,25199911,25220614,25203539,25219128,-,Dedd2,XM_030242927.1,chr7,25217668,25217725,miRNA_primary_transcript,mmu-mir-7048,-
chr7,25199911,25220614,25203539,25219128,-,Dedd2,XM_030242925.1,chr7,25217668,25217725,miRNA_primary_transcript,mmu-mir-7048,-
chr7,25199911,25219962,25219962,25219962,-,Dedd2,XR_391094.3,chr7,25217668,25217725,miRNA_primary_transcript,mmu-mir-7048,-
chr7,25199911,25220614,25220614,25220614,-,Dedd2,XR_003946546.1,chr7,25217668,25217725,miRNA_primary_transcript,mmu-mir-7048,-
chr7,25199911,25220614,25220614,25220614,-,Dedd2,XR_003946545.1,chr7,25217668,25217725,miRNA_primary_transcript,mmu-mir-7048,-
chr7,25202839,25219859,25203539,25219128,-,Dedd2,NM_207677.3,chr7,25217668,25217725,miRNA_primary_transcript,mmu-mir-7048,-
chr7,27168432,27178883,27172651,27178742,-,Rab4b,NM_029391.2,chr7,27176006,27176093,miRNA_primary_transcript,mmu-mir-3101,-
chr7,29768551,29781419,29771370,29777564,+,Zfp84,NM_023750.2,chr7,29773294,29773376,miRNA_primary_transcript,mmu-mir-1964,+
chr7,30588778,30590359,30590359,30590359,+,Gm32082,XR_003946734.1,chr7,30589380,30589437,miRNA_primary_transcript,mmu-mir-3569,+
chr7,31032722,31041839,31032968,31041457,-,Fxyd5,NM_001111073.2,chr7,31040258,31040317,miRNA_primary_transcript,mmu-mir-7050,-
chr7,31032722,31042331,31032968,31041457,-,Fxyd5,NM_001287213.1,chr7,31040258,31040317,miRNA_primary_transcript,mmu-mir-7050,-
chr7,31032722,31042331,31032968,31041457,-,Fxyd5,NM_001287217.1,chr7,31040258,31040317,miRNA_primary_transcript,mmu-mir-7050,-
chr7,31032722,31042331,31032968,31041457,-,Fxyd5,NM_008761.4,chr7,31040258,31040317,miRNA_primary_transcript,mmu-mir-7050,-
chr7,43444071,43457800,43444147,43457740,+,Etfb,NM_026695.3,chr7,43457497,43457569,miRNA_primary_transcript,mmu-mir-7051,+
chr7,43444071,43457800,43457800,43457800,+,Etfb,NR_075104.1,chr7,43457497,43457569,miRNA_primary_transcript,mmu-mir-7051,+
chr7,44467979,44471658,44468823,44471514,+,Josd2,NM_001205073.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44467979,44471658,44468823,44471514,+,Josd2,NM_001205072.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44467979,44471658,44468823,44471514,+,Josd2,NM_025368.4,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44467979,44471658,44468823,44471514,+,Josd2,NM_001360604.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44467979,44471658,44468823,44471514,+,Josd2,NM_001205071.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44467979,44471658,44468823,44471514,+,Josd2,NM_001205070.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44467979,44471658,44471658,44471658,+,Josd2,NR_153758.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44468028,44471652,44468823,44471514,+,Josd2,XM_030242887.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44468072,44471652,44468823,44471514,+,Josd2,XM_006541074.2,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44468097,44471652,44468148,44471514,+,Josd2,XM_006541072.2,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44468097,44471652,44468148,44471514,+,Josd2,XM_006541071.2,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44469905,44471652,44470484,44471514,+,Josd2,XM_017312230.1,chr7,44470347,44470411,miRNA_primary_transcript,mmu-mir-7052,+
chr7,44532743,44546027,44532788,44543436,-,Pold1,XM_030242220.1,chr7,44538106,44538178,miRNA_primary_transcript,mmu-mir-7053,-
chr7,44532743,44548815,44532788,44543436,-,Pold1,NM_011131.3,chr7,44538106,44538178,miRNA_primary_transcript,mmu-mir-7053,-
chr7,45002945,45016094,45003179,45013587,-,Scaf1,XM_006540821.4,chr7,45012426,45012487,miRNA_primary_transcript,mmu-mir-7054,-
chr7,45002945,45016094,45003179,45013587,-,Scaf1,XM_030242466.1,chr7,45012426,45012487,miRNA_primary_transcript,mmu-mir-7054,-
chr7,45002945,45016404,45003179,45013587,-,Scaf1,XM_011250855.3,chr7,45012426,45012487,miRNA_primary_transcript,mmu-mir-7054,-
chr7,45002949,45016249,45003179,45013587,-,Scaf1,NM_001008422.1,chr7,45012426,45012487,miRNA_primary_transcript,mmu-mir-7054,-
chr7,45002949,45015404,45015404,45015404,-,Scaf1,XR_003946455.1,chr7,45012426,45012487,miRNA_primary_transcript,mmu-mir-7054,-
chr7,45163920,45176139,45164082,45175044,+,Slc17a7,NM_182993.2,chr7,45173303,45173361,miRNA_primary_transcript,mmu-mir-7055,+
chr7,47077794,47133695,47078824,47112745,-,Ptpn5,XM_017322046.2,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,47077794,47133695,47078824,47112745,-,Ptpn5,XM_030242239.1,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,47077794,47133695,47078824,47112745,-,Ptpn5,XM_006540715.4,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,47077794,47133701,47078824,47112745,-,Ptpn5,XM_006540713.4,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,47077794,47133701,47078824,47112745,-,Ptpn5,XM_006540714.4,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,47077794,47134026,47078824,47112745,-,Ptpn5,XM_030242238.1,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,47077797,47132598,47078824,47112745,-,Ptpn5,NM_001163565.1,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,47077797,47133684,47078824,47112745,-,Ptpn5,NM_013643.2,chr7,47083166,47083224,miRNA_primary_transcript,mmu-mir-7056,-
chr7,64185458,64224836,64199355,64223975,+,Trpm1,NM_018752.3,chr7,64205806,64205911,miRNA_primary_transcript,mmu-mir-211,+
chr7,64186087,64224761,64199355,64223975,+,Trpm1,XM_017322013.1,chr7,64205806,64205911,miRNA_primary_transcript,mmu-mir-211,+
chr7,99535146,99601185,99601185,99601185,+,Arrb1,XR_003946373.1,chr7,99552269,99552363,miRNA_primary_transcript,mmu-mir-326,+
chr7,99535485,99606771,99535778,99601209,+,Arrb1,NM_178220.3,chr7,99552269,99552363,miRNA_primary_transcript,mmu-mir-326,+
chr7,99535485,99606771,99535778,99601209,+,Arrb1,NM_177231.2,chr7,99552269,99552363,miRNA_primary_transcript,mmu-mir-326,+
chr7,99539583,99601185,99601185,99601185,+,Arrb1,XR_378207.4,chr7,99552269,99552363,miRNA_primary_transcript,mmu-mir-326,+
chr7,99539586,99601185,99601185,99601185,+,Arrb1,XR_378208.4,chr7,99552269,99552363,miRNA_primary_transcript,mmu-mir-326,+
chr7,99539589,99606772,99539748,99601209,+,Arrb1,XM_006507198.4,chr7,99552269,99552363,miRNA_primary_transcript,mmu-mir-326,+
chr7,99539592,99606772,99539748,99601209,+,Arrb1,XM_006507199.4,chr7,99552269,99552363,miRNA_primary_transcript,mmu-mir-326,+
chr7,101450519,101512829,101450627,101511663,+,Pde2a,NM_001243758.1,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101450524,101512819,101450627,101511663,+,Pde2a,XM_006507524.3,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101450560,101512819,101451449,101511663,+,Pde2a,XM_006507526.3,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101451015,101512829,101512829,101512829,+,Pde2a,NR_152193.1,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101451053,101512819,101451449,101511663,+,Pde2a,XM_030242307.1,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101451251,101512829,101451351,101511663,+,Pde2a,NM_001143849.2,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101451251,101512829,101451449,101511663,+,Pde2a,NM_001243757.1,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101451270,101512819,101451449,101511663,+,Pde2a,XM_011241718.3,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101456061,101512829,101512829,101512829,+,Pde2a,NR_152194.1,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101456066,101512819,101494673,101511663,+,Pde2a,XM_006507528.3,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101460948,101512819,101494673,101511663,+,Pde2a,XM_006507529.3,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,101465436,101512819,101465451,101511663,+,Pde2a,XM_006507523.3,chr7,101475376,101475443,miRNA_primary_transcript,mmu-mir-139,+
chr7,126363826,126369568,126364202,126369250,-,Lat,NM_010689.3,chr7,126367971,126368045,miRNA_primary_transcript,mmu-mir-7058,-
chr7,126363826,126369585,126364202,126369250,-,Lat,XM_006507397.3,chr7,126367971,126368045,miRNA_primary_transcript,mmu-mir-7058,-
chr7,126363826,126369587,126364202,126368963,-,Lat,XM_006507398.4,chr7,126367971,126368045,miRNA_primary_transcript,mmu-mir-7058,-
chr7,126363826,126369705,126364202,126369589,-,Lat,XM_006507396.3,chr7,126367971,126368045,miRNA_primary_transcript,mmu-mir-7058,-
chr7,126364674,126369705,126364761,126369589,-,Lat,XM_030242172.1,chr7,126367971,126368045,miRNA_primary_transcript,mmu-mir-7058,-
chr7,126571206,126583236,126572266,126583045,-,Cln3,NM_009907.4,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126571206,126583236,126572266,126583045,-,Cln3,NM_001329789.1,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126571206,126585817,126572266,126583045,-,Cln3,NM_001146311.2,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126583250,126572266,126579204,-,Cln3,XM_030242059.1,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126583576,126572266,126579204,-,Cln3,XM_030242058.1,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126584585,126572266,126583045,-,Cln3,XM_017321963.2,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126584585,126572266,126583045,-,Cln3,XM_006507293.4,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126584585,126572266,126583045,-,Cln3,XM_006507288.4,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126584585,126572266,126583045,-,Cln3,XM_030242057.1,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126584585,126572266,126583045,-,Cln3,XM_006507292.2,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126584781,126572266,126583045,-,Cln3,XM_006507289.2,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,126572085,126584585,126584585,126584585,-,Cln3,XR_378213.4,chr7,126579474,126579532,miRNA_primary_transcript,mmu-mir-7059,-
chr7,127478414,127491513,127479198,127490283,+,Fbrs,XM_006507348.4,chr7,127489251,127489387,miRNA_primary_transcript,mmu-mir-7060,+
chr7,127478957,127491500,127479198,127490283,+,Fbrs,NM_010183.2,chr7,127489251,127489387,miRNA_primary_transcript,mmu-mir-7060,+
chr7,128271378,128289004,128272517,128288338,-,Rusf1,NM_001360882.1,chr7,128288369,128288435,miRNA_primary_transcript,mmu-mir-3103,-
chr7,128271378,128298131,128272517,128298083,-,Rusf1,NM_145590.2,chr7,128288369,128288435,miRNA_primary_transcript,mmu-mir-3103,-
chr7,130860550,130913308,130877753,130911046,+,Plekha1,XM_017321904.2,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865723,130913494,130877753,130911146,+,Plekha1,NM_133942.3,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865723,130913494,130877753,130911042,+,Plekha1,NM_001346515.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865723,130913494,130877753,130911046,+,Plekha1,NM_001357696.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865728,130913308,130877753,130911042,+,Plekha1,XM_030241937.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865728,130913308,130877753,130911046,+,Plekha1,XM_006507150.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865728,130913308,130877753,130911146,+,Plekha1,XM_006507145.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865728,130913308,130877753,130911046,+,Plekha1,XM_006507140.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865728,130913308,130877753,130909726,+,Plekha1,XM_006507152.2,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865760,130913308,130877753,130911046,+,Plekha1,XM_006507151.4,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865763,130913308,130877753,130911046,+,Plekha1,XM_006507141.4,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865886,130913308,130877753,130909692,+,Plekha1,NM_001382377.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865886,130913308,130877753,130911042,+,Plekha1,NM_001382373.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865886,130913308,130877753,130909692,+,Plekha1,NM_001382375.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865886,130913308,130877753,130909692,+,Plekha1,NM_001382379.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865886,130913308,130877753,130911146,+,Plekha1,NM_001382376.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865886,130913308,130877753,130911042,+,Plekha1,NM_001382374.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
chr7,130865886,130913308,130877753,130909692,+,Plekha1,NM_001382378.1,chr7,130908268,130908335,miRNA_primary_transcript,mmu-mir-7061,+
